eta,lmbd,epochs,batch_size,n_hidden_layers,activation_func,optimiser,training_loss,validation_loss,training_accuracy,validation_accuracy
0.001,0.1,300,32,[10],"['sigmoid', 'sigmoid']",RMSprop,0.04770729227327005,0.06611963812156336,0.949748743718593,0.9122807017543859
0.001,0.1,300,32,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.2351792595076013,0.23619940857696511,0.628140703517588,0.6257309941520468
0.001,0.1,300,32,[30],"['sigmoid', 'sigmoid']",SGD,0.15652945995146128,0.1780486808989945,0.8241206030150754,0.7719298245614035
0.001,0.1,300,32,[30],"['sigmoid', 'sigmoid']",adam,0.05205756243263531,0.08096861293865976,0.9371859296482412,0.8713450292397661
0.001,0.1,300,32,[30],"['sigmoid', 'sigmoid']",adagrad,0.22716264675153677,0.24685640475316523,0.628140703517588,0.6257309941520468
0.001,0.1,300,32,[30],"['sigmoid', 'sigmoid']",RMSprop,0.047214865772857155,0.064517306277917,0.9346733668341709,0.9122807017543859
0.001,0.1,300,32,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.17185828962935293,0.1777347392521283,0.8919597989949749,0.8771929824561403
0.001,0.1,300,32,[50],"['sigmoid', 'sigmoid']",SGD,0.22950175059028102,0.22942168519026926,0.6407035175879398,0.6432748538011696
0.001,0.1,300,32,[50],"['sigmoid', 'sigmoid']",adam,0.04553630683126886,0.06233881395738079,0.9371859296482412,0.9122807017543859
0.001,0.1,300,32,[50],"['sigmoid', 'sigmoid']",adagrad,0.18888413558237463,0.1964388248319501,0.6306532663316583,0.6257309941520468
0.001,0.1,300,32,[50],"['sigmoid', 'sigmoid']",RMSprop,0.04987317945055709,0.07729340310450694,0.9346733668341709,0.8888888888888888
0.001,0.001,300,32,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.2338587359358107,0.23419196236657086,0.628140703517588,0.6257309941520468
0.001,0.001,300,32,[10],"['sigmoid', 'sigmoid']",SGD,0.23376181180265984,0.2345924724963958,0.628140703517588,0.6257309941520468
0.001,0.001,300,32,[10],"['sigmoid', 'sigmoid']",adam,0.2126858077592742,0.20179193837170825,0.7060301507537688,0.7426900584795322
0.001,0.001,300,32,[10],"['sigmoid', 'sigmoid']",adagrad,0.2395580772994628,0.23986057869953442,0.628140703517588,0.6257309941520468
0.001,0.001,300,32,[10],"['sigmoid', 'sigmoid']",RMSprop,0.04396069867012003,0.05987139092091244,0.9396984924623115,0.9239766081871345
0.001,0.001,300,32,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.1332390622983191,0.15916048447735925,0.8944723618090452,0.8362573099415205
0.001,0.001,300,32,[30],"['sigmoid', 'sigmoid']",SGD,0.23539196999692585,0.23622702490522465,0.628140703517588,0.6257309941520468
0.001,0.001,300,32,[30],"['sigmoid', 'sigmoid']",adam,0.040392511270053916,0.07149516988851456,0.957286432160804,0.9005847953216374
0.001,0.001,300,32,[30],"['sigmoid', 'sigmoid']",adagrad,0.3332020416125937,0.3243596931423928,0.628140703517588,0.6257309941520468
0.001,0.001,300,32,[30],"['sigmoid', 'sigmoid']",RMSprop,0.031219761155012807,0.05365509490548647,0.9597989949748744,0.9239766081871345
0.001,0.001,300,32,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.49989199939849177,0.4998904137931482,0.8266331658291457,0.7953216374269005
0.001,0.001,300,32,[50],"['sigmoid', 'sigmoid']",SGD,0.10784009955256928,0.14397641348253612,0.9170854271356784,0.8596491228070176
0.001,0.001,300,32,[50],"['sigmoid', 'sigmoid']",adam,0.04191748622879068,0.07565322565382424,0.9472361809045227,0.8947368421052632
0.001,0.001,300,32,[50],"['sigmoid', 'sigmoid']",adagrad,0.12762095740835042,0.14651207951749623,0.9221105527638191,0.8947368421052632
0.001,0.001,300,32,[50],"['sigmoid', 'sigmoid']",RMSprop,0.03235105307233442,0.0769477476408251,0.957286432160804,0.8888888888888888
0.001,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.11686565790199559,0.15095891761296173,0.8944723618090452,0.8304093567251462
0.001,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",SGD,0.11691039052365446,0.15749547070744394,0.8919597989949749,0.8187134502923976
0.001,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",adam,0.10374987339729981,0.0990235013809109,0.8919597989949749,0.9005847953216374
0.001,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",adagrad,0.28375431631947456,0.2761441796441107,0.628140703517588,0.6257309941520468
0.001,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",RMSprop,0.23360596307399145,0.23424810249535477,0.628140703517588,0.6257309941520468
0.001,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.2218840707402941,0.22154168208325803,0.6658291457286433,0.6666666666666666
0.001,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",SGD,0.09142035651886501,0.10523677955061439,0.9271356783919598,0.9122807017543859
0.001,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",adam,0.034483410126173834,0.054802364003773196,0.9623115577889447,0.9298245614035088
0.001,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",adagrad,0.18833916079509586,0.19462185131922055,0.628140703517588,0.6257309941520468
0.001,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",RMSprop,0.08458933351012714,0.09390756956208503,0.9120603015075377,0.9064327485380117
0.001,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.11279020960799613,0.13723037807919208,0.8592964824120602,0.8304093567251462
0.001,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",SGD,0.11971751583100691,0.16068019805071299,0.821608040201005,0.7602339181286549
0.001,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",adam,0.04085556732287995,0.07049473176618436,0.9422110552763819,0.9122807017543859
0.001,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",adagrad,0.43018052640928656,0.4311740571212385,0.37185929648241206,0.3742690058479532
0.001,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",RMSprop,0.04036167935377199,0.0816603957122654,0.957286432160804,0.8947368421052632
0.0001,0.1,300,32,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.12099444387922607,0.12733409987060362,0.9271356783919598,0.9005847953216374
0.0001,0.1,300,32,[10],"['sigmoid', 'sigmoid']",SGD,0.23224056640702748,0.2346063024252502,0.635678391959799,0.6257309941520468
0.0001,0.1,300,32,[10],"['sigmoid', 'sigmoid']",adam,0.24938449301351168,0.25167342194218045,0.7010050251256281,0.672514619883041
0.0001,0.1,300,32,[10],"['sigmoid', 'sigmoid']",adagrad,0.5893182711183753,0.5867040775430953,0.37185929648241206,0.3742690058479532
0.0001,0.1,300,32,[10],"['sigmoid', 'sigmoid']",RMSprop,0.22282091593961992,0.22336741750638528,0.628140703517588,0.6257309941520468
0.0001,0.1,300,32,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.2341760575628755,0.23775407971294146,0.6256281407035176,0.6140350877192983
0.0001,0.1,300,32,[30],"['sigmoid', 'sigmoid']",SGD,0.2069666075938353,0.22507718693209552,0.628140703517588,0.6257309941520468
0.0001,0.1,300,32,[30],"['sigmoid', 'sigmoid']",adam,0.24862171956410403,0.2437607629120297,0.5979899497487438,0.6023391812865497
0.0001,0.1,300,32,[30],"['sigmoid', 'sigmoid']",adagrad,0.3793001143330603,0.3802238898329795,0.3341708542713568,0.3333333333333333
0.0001,0.1,300,32,[30],"['sigmoid', 'sigmoid']",RMSprop,0.21074391081207153,0.21669592170319182,0.6180904522613065,0.6023391812865497
0.0001,0.1,300,32,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.1655090656995343,0.1746783491598272,0.8567839195979899,0.8011695906432749
0.0001,0.1,300,32,[50],"['sigmoid', 'sigmoid']",SGD,0.24670623648615647,0.26451683654984814,0.628140703517588,0.6257309941520468
0.0001,0.1,300,32,[50],"['sigmoid', 'sigmoid']",adam,0.14544486741669999,0.16126152540773755,0.7839195979899497,0.7777777777777778
0.0001,0.1,300,32,[50],"['sigmoid', 'sigmoid']",adagrad,0.4810232127218535,0.4756585768527005,0.37185929648241206,0.3742690058479532
0.0001,0.1,300,32,[50],"['sigmoid', 'sigmoid']",RMSprop,0.10707712551055357,0.12833930059693452,0.8994974874371859,0.8830409356725146
0.0001,0.001,300,32,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.301813589458692,0.30340908630799734,0.628140703517588,0.6257309941520468
0.0001,0.001,300,32,[10],"['sigmoid', 'sigmoid']",SGD,0.19040121275701732,0.2026877981086901,0.6180904522613065,0.6257309941520468
0.0001,0.001,300,32,[10],"['sigmoid', 'sigmoid']",adam,0.11864506053142702,0.13012972517940663,0.9321608040201005,0.8947368421052632
0.0001,0.001,300,32,[10],"['sigmoid', 'sigmoid']",adagrad,0.33755708458964234,0.3376695689203425,0.628140703517588,0.6257309941520468
0.0001,0.001,300,32,[10],"['sigmoid', 'sigmoid']",RMSprop,0.2430548851053274,0.24430200832205756,0.628140703517588,0.6257309941520468
0.0001,0.001,300,32,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.33784479285176355,0.34085087708735107,0.628140703517588,0.6257309941520468
0.0001,0.001,300,32,[30],"['sigmoid', 'sigmoid']",SGD,0.43758321126336214,0.43811110113690976,0.37185929648241206,0.3742690058479532
0.0001,0.001,300,32,[30],"['sigmoid', 'sigmoid']",adam,0.15209985509209642,0.16077076653483585,0.8819095477386935,0.8362573099415205
0.0001,0.001,300,32,[30],"['sigmoid', 'sigmoid']",adagrad,0.4218980575812731,0.41985915050069805,0.37185929648241206,0.3742690058479532
0.0001,0.001,300,32,[30],"['sigmoid', 'sigmoid']",RMSprop,0.12497426159920753,0.13064885573817944,0.8768844221105527,0.8654970760233918
0.0001,0.001,300,32,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.3710997086344451,0.3734519053724524,0.628140703517588,0.6257309941520468
0.0001,0.001,300,32,[50],"['sigmoid', 'sigmoid']",SGD,0.12544199799120542,0.15807996804809704,0.8894472361809045,0.783625730994152
0.0001,0.001,300,32,[50],"['sigmoid', 'sigmoid']",adam,0.15846465164818144,0.18449711891982096,0.8391959798994975,0.7719298245614035
0.0001,0.001,300,32,[50],"['sigmoid', 'sigmoid']",adagrad,0.3001337400180075,0.2999591408810921,0.628140703517588,0.6257309941520468
0.0001,0.001,300,32,[50],"['sigmoid', 'sigmoid']",RMSprop,0.18148514548596417,0.17409436100513023,0.6582914572864321,0.6666666666666666
0.0001,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.22776236354043672,0.23140809637118484,0.6256281407035176,0.6257309941520468
0.0001,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",SGD,0.15147159241456842,0.18372545394974757,0.8894472361809045,0.8011695906432749
0.0001,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",adam,0.20072591697520845,0.2070974528083112,0.628140703517588,0.6257309941520468
0.0001,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",adagrad,0.3960687381229361,0.39285847203232815,0.37185929648241206,0.3742690058479532
0.0001,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",RMSprop,0.13856023001953935,0.15136031738945283,0.9271356783919598,0.8947368421052632
0.0001,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.23775751857672545,0.25261819750324954,0.628140703517588,0.6257309941520468
0.0001,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",SGD,0.3558403638822332,0.36632458405891455,0.37185929648241206,0.3742690058479532
0.0001,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",adam,0.12256211772271103,0.15933759438448247,0.8994974874371859,0.7953216374269005
0.0001,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",adagrad,0.2624715865202607,0.2759767784185442,0.6155778894472361,0.5730994152046783
0.0001,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",RMSprop,0.2974722284176194,0.29367974037390016,0.3743718592964824,0.3742690058479532
0.0001,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.2242387652240224,0.22450094799285475,0.6758793969849246,0.6666666666666666
0.0001,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",SGD,0.09162638279430012,0.1220412566655773,0.9120603015075377,0.8362573099415205
0.0001,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",adam,0.16666150143684075,0.18014115167885922,0.8442211055276382,0.8011695906432749
0.0001,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",adagrad,0.39942567153943254,0.4081427718552069,0.37185929648241206,0.3742690058479532
0.0001,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",RMSprop,0.22671038426196355,0.2418898462539006,0.628140703517588,0.6257309941520468
1e-05,0.1,300,32,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.4004343659080208,0.3945555432346494,0.37185929648241206,0.3742690058479532
1e-05,0.1,300,32,[10],"['sigmoid', 'sigmoid']",SGD,0.2476013520161797,0.24510358799260976,0.8618090452261307,0.8654970760233918
1e-05,0.1,300,32,[10],"['sigmoid', 'sigmoid']",adam,0.2749947971315627,0.2783804851978111,0.6256281407035176,0.6140350877192983
1e-05,0.1,300,32,[10],"['sigmoid', 'sigmoid']",adagrad,0.4658955370542044,0.46569744804699936,0.37185929648241206,0.3742690058479532
1e-05,0.1,300,32,[10],"['sigmoid', 'sigmoid']",RMSprop,0.2691483991335363,0.2708304704428776,0.628140703517588,0.6257309941520468
1e-05,0.1,300,32,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.3313991919708465,0.3338135518969197,0.628140703517588,0.6257309941520468
1e-05,0.1,300,32,[30],"['sigmoid', 'sigmoid']",SGD,0.4055686991962631,0.40722476373090616,0.37185929648241206,0.3742690058479532
1e-05,0.1,300,32,[30],"['sigmoid', 'sigmoid']",adam,0.3942320176966658,0.39504008484951797,0.628140703517588,0.6257309941520468
1e-05,0.1,300,32,[30],"['sigmoid', 'sigmoid']",adagrad,0.46098983021943324,0.45946632367986756,0.37185929648241206,0.3742690058479532
1e-05,0.1,300,32,[30],"['sigmoid', 'sigmoid']",RMSprop,0.2913781084497513,0.29741855892454566,0.628140703517588,0.6257309941520468
1e-05,0.1,300,32,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.4999657938812911,0.4999689449726045,0.8567839195979899,0.783625730994152
1e-05,0.1,300,32,[50],"['sigmoid', 'sigmoid']",SGD,0.6263268652033158,0.6240230500632077,0.37185929648241206,0.3742690058479532
1e-05,0.1,300,32,[50],"['sigmoid', 'sigmoid']",adam,0.3256420502705156,0.32147518014729703,0.628140703517588,0.6257309941520468
1e-05,0.1,300,32,[50],"['sigmoid', 'sigmoid']",adagrad,0.4929086052549483,0.4928143176098916,0.6155778894472361,0.631578947368421
1e-05,0.1,300,32,[50],"['sigmoid', 'sigmoid']",RMSprop,0.3128508099296348,0.2960484162038578,0.628140703517588,0.6257309941520468
1e-05,0.001,300,32,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.2615679044662901,0.27082336984184724,0.628140703517588,0.6257309941520468
1e-05,0.001,300,32,[10],"['sigmoid', 'sigmoid']",SGD,0.263908945233154,0.27441401696789824,0.628140703517588,0.6257309941520468
1e-05,0.001,300,32,[10],"['sigmoid', 'sigmoid']",adam,0.4043302784023951,0.4038955633958747,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,32,[10],"['sigmoid', 'sigmoid']",adagrad,0.5170296352005785,0.5163555504723196,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,32,[10],"['sigmoid', 'sigmoid']",RMSprop,0.31047711328357214,0.3113099473923064,0.628140703517588,0.6257309941520468
1e-05,0.001,300,32,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.3698079374842922,0.3722697925204037,0.628140703517588,0.6257309941520468
1e-05,0.001,300,32,[30],"['sigmoid', 'sigmoid']",SGD,0.4287803490217122,0.4283936555168063,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,32,[30],"['sigmoid', 'sigmoid']",adam,0.47265289779190134,0.47252689708382806,0.6105527638190955,0.5906432748538012
1e-05,0.001,300,32,[30],"['sigmoid', 'sigmoid']",adagrad,0.3611385312216101,0.36749890256633705,0.628140703517588,0.6257309941520468
1e-05,0.001,300,32,[30],"['sigmoid', 'sigmoid']",RMSprop,0.29334080617841546,0.2956146209066421,0.628140703517588,0.6257309941520468
1e-05,0.001,300,32,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.23846355849956438,0.2418692646466864,0.628140703517588,0.6257309941520468
1e-05,0.001,300,32,[50],"['sigmoid', 'sigmoid']",SGD,0.2073927411298467,0.2110308299614338,0.6306532663316583,0.6257309941520468
1e-05,0.001,300,32,[50],"['sigmoid', 'sigmoid']",adam,0.28634781378171836,0.2689827914579961,0.5175879396984925,0.5730994152046783
1e-05,0.001,300,32,[50],"['sigmoid', 'sigmoid']",adagrad,0.4433364971672854,0.4481951919486368,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,32,[50],"['sigmoid', 'sigmoid']",RMSprop,0.3022821279831013,0.30273573218283845,0.628140703517588,0.6257309941520468
1e-05,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.3208860102331157,0.3210481392674514,0.628140703517588,0.6257309941520468
1e-05,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",SGD,0.3999960767862612,0.4045855805730539,0.36432160804020103,0.36257309941520466
1e-05,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",adam,0.4253533518377398,0.42391517512323507,0.37185929648241206,0.3742690058479532
1e-05,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",adagrad,0.5589616218621853,0.5573343967574779,0.37185929648241206,0.3742690058479532
1e-05,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",RMSprop,0.25588143966703203,0.25856924104904533,0.628140703517588,0.6257309941520468
1e-05,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.21627809512040852,0.22967676113426502,0.628140703517588,0.6257309941520468
1e-05,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",SGD,0.324339695618397,0.3271066857777504,0.628140703517588,0.631578947368421
1e-05,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",adam,0.2497214347373733,0.2642972577628857,0.6884422110552764,0.6608187134502924
1e-05,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",adagrad,0.4908058492607399,0.49092320651855614,0.37185929648241206,0.3742690058479532
1e-05,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",RMSprop,0.46639976450319165,0.46963445704194123,0.37185929648241206,0.3742690058479532
1e-05,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.20479155410728897,0.2186392932366608,0.6532663316582915,0.6491228070175439
1e-05,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",SGD,0.2631177049837807,0.27809453490467584,0.628140703517588,0.6257309941520468
1e-05,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",adam,0.4946906830388775,0.501456224972246,0.37185929648241206,0.3742690058479532
1e-05,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",adagrad,0.4202676134742156,0.4213544537114391,0.37185929648241206,0.3742690058479532
1e-05,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",RMSprop,0.35780697494775715,0.3610760000556173,0.3793969849246231,0.3684210526315789
0.1,0.1,300,64,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.25817799303892325,0.25822762383496867,0.628140703517588,0.6257309941520468
0.1,0.1,300,64,[10],"['sigmoid', 'sigmoid']",SGD,0.23358849945943136,0.23419217269291137,0.628140703517588,0.6257309941520468
0.1,0.1,300,64,[10],"['sigmoid', 'sigmoid']",adam,0.2383113477424837,0.23925997313394742,0.628140703517588,0.6257309941520468
0.1,0.1,300,64,[10],"['sigmoid', 'sigmoid']",adagrad,0.061031659181611644,0.07759311533087446,0.9246231155778895,0.9122807017543859
0.1,0.1,300,64,[10],"['sigmoid', 'sigmoid']",RMSprop,0.2425731566819998,0.2427324367178171,0.628140703517588,0.6257309941520468
0.1,0.1,300,64,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.2749638921780499,0.27600527908061145,0.628140703517588,0.6257309941520468
0.1,0.1,300,64,[30],"['sigmoid', 'sigmoid']",SGD,0.2352795575729812,0.23609579645745465,0.628140703517588,0.6257309941520468
0.1,0.1,300,64,[30],"['sigmoid', 'sigmoid']",adam,0.23420761787207345,0.23494450707556305,0.628140703517588,0.6257309941520468
0.1,0.1,300,64,[30],"['sigmoid', 'sigmoid']",adagrad,0.06845638564805934,0.10931959783417568,0.9221105527638191,0.8654970760233918
0.1,0.1,300,64,[30],"['sigmoid', 'sigmoid']",RMSprop,0.2464373444809015,0.24654871731910377,0.628140703517588,0.6257309941520468
0.1,0.1,300,64,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.34841972887237876,0.3488921016308516,0.628140703517588,0.6257309941520468
0.1,0.1,300,64,[50],"['sigmoid', 'sigmoid']",SGD,0.23594583541188147,0.23632976889998927,0.628140703517588,0.6257309941520468
0.1,0.1,300,64,[50],"['sigmoid', 'sigmoid']",adam,0.23574906116946825,0.23658192708545467,0.628140703517588,0.6257309941520468
0.1,0.1,300,64,[50],"['sigmoid', 'sigmoid']",adagrad,0.059974433503977645,0.08517912830198705,0.9371859296482412,0.8888888888888888
0.1,0.1,300,64,[50],"['sigmoid', 'sigmoid']",RMSprop,0.32509443691673606,0.3271687122106255,0.628140703517588,0.6257309941520468
0.1,0.001,300,64,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.2343763599436145,0.2351299303179869,0.628140703517588,0.6257309941520468
0.1,0.001,300,64,[10],"['sigmoid', 'sigmoid']",SGD,0.23424486213838971,0.23473815378653906,0.628140703517588,0.6257309941520468
0.1,0.001,300,64,[10],"['sigmoid', 'sigmoid']",adam,0.23751399393715217,0.23675690397569504,0.6306532663316583,0.631578947368421
0.1,0.001,300,64,[10],"['sigmoid', 'sigmoid']",adagrad,0.06693035538871168,0.10857585671578805,0.9271356783919598,0.8654970760233918
